provider_id,provider_name,provider_city,provider_state,provider_zip_code,ms_drg_definition,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330164,Queens General Hospital 164,Queens,NY,11355,195 - Simple Pneumonia & Pleurisy w CC,46,27276.53,9074.62,7456.29
330236,Patchogue General Hospital 236,Patchogue,NY,11772,"405 - Pancreas, Liver & Shunt Procedures w MCC",47,92882.7,29656.01,25626.64
330034,Great Neck General Hospital 34,Great Neck,NY,11021,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",60,32218.62,5355.23,4402.87
330075,Mineola General Hospital 75,Mineola,NY,11501,194 - Simple Pneumonia & Pleurisy w MCC,100,34271.29,11599.09,10352.09
330187,Auburn General Hospital 187,Auburn,NY,13021,292 - Heart Failure & Shock w CC,54,84609.71,20088.35,18059.43
330282,Bronx General Hospital 282,Bronx,NY,10451,872 - Septicemia or Severe Sepsis w/o MCC,92,93299.91,21624.67,17691.47
330053,New Rochelle General Hospital 53,New Rochelle,NY,10801,194 - Simple Pneumonia & Pleurisy w MCC,37,39162.35,13662.24,10698.4
330238,Huntington General Hospital 238,Huntington,NY,11743,602 - Cellulitis w MCC,65,55142.52,18444.93,15692.22
330066,Elmira General Hospital 66,Elmira,NY,14901,177 - Respiratory Infections & Inflammations w MCC,47,61242.4,22430.63,19109.68
330138,Garden City General Hospital 138,Garden City,NY,11530,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,20,98077.95,18793.69,16752.75
330166,Albany General Hospital 166,Albany,NY,12208,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",77,18901.05,5886.8,5111.65
330239,Bay Shore General Hospital 239,Bay Shore,NY,11706,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",21,65736.77,17700.22,14981.27
330158,Huntington General Hospital 158,Huntington,NY,11743,194 - Simple Pneumonia & Pleurisy w MCC,93,42227.19,7782.16,6137.86
330275,Mineola General Hospital 275,Mineola,NY,11501,378 - Gastrointestinal Hemorrhage w CC,65,48929.16,20170.74,16358.22
330061,Mount Kisco General Hospital 61,Mount Kisco,NY,10549,195 - Simple Pneumonia & Pleurisy w CC,64,23288.97,5284.93,4431.74
330023,Schenectady General Hospital 23,Schenectady,NY,12305,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,101,114370.14,30760.73,25159.71
330190,Flushing General Hospital 190,Flushing,NY,11354,331 - Major Small & Large Bowel Procedures w/o CC/MCC,70,78433.03,20326.11,15718.67
330001,New York General Hospital 1,New York,NY,10001,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",39,25529.55,5801.3,4673.08
330234,Great Neck General Hospital 234,Great Neck,NY,11021,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",47,29488.4,6734.23,5898.03
330225,Watertown General Hospital 225,Watertown,NY,13601,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,69,106847.94,44379.64,34662.83
330026,Elmira General Hospital 26,Elmira,NY,14901,552 - Medical Back Problems w MCC,22,56836.9,16006.62,14686.89
330261,Mount Kisco General Hospital 261,Mount Kisco,NY,10549,603 - Cellulitis w/o MCC,82,32799.16,9284.28,8000.2
330104,Utica General Hospital 104,Utica,NY,13501,"405 - Pancreas, Liver & Shunt Procedures w MCC",57,82115.18,31678.39,27493.28
330248,Rochester General Hospital 248,Rochester,NY,14607,379 - Gastrointestinal Hemorrhage w/o CC/MCC,101,73183.53,28077.18,22333.6
330171,White Plains General Hospital 171,White Plains,NY,10601,194 - Simple Pneumonia & Pleurisy w MCC,73,41798.06,12796.3,10688.01
330031,Bayside General Hospital 31,Bayside,NY,11361,871 - Septicemia or Severe Sepsis w MCC,51,129120.11,17826.66,14362.9
330019,Hicksville General Hospital 19,Hicksville,NY,11801,292 - Heart Failure & Shock w CC,34,77897.13,22967.7,18381.79
330105,Watertown General Hospital 105,Watertown,NY,13601,293 - Heart Failure & Shock w/o CC/MCC,84,31899.29,3920.66,3525.08
330078,Huntington General Hospital 78,Huntington,NY,11743,330 - Major Small & Large Bowel Procedures w CC,61,41367.46,5539.96,4408.79
330121,New York General Hospital 121,New York,NY,10001,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,34,87482.68,31379.37,29235.96
330186,Elmira General Hospital 186,Elmira,NY,14901,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",67,73406.21,30936.31,24300.94
330213,New Rochelle General Hospital 213,New Rochelle,NY,10801,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",49,19257.49,4706.12,3970.08
330015,Middletown General Hospital 15,Middletown,NY,10940,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",88,85524.1,21173.95,17562.28
330079,Bay Shore General Hospital 79,Bay Shore,NY,11706,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",54,74522.91,26822.9,21808.17
330156,Patchogue General Hospital 156,Patchogue,NY,11772,641 - Nutritional & Misc Metabolic Disorders w/o MCC,63,44301.04,18214.38,14970.86
330056,Newburgh General Hospital 56,Newburgh,NY,12550,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",57,88260.04,18858.77,17211.52
330153,Stony Brook General Hospital 153,Stony Brook,NY,11790,640 - Nutritional & Misc Metabolic Disorders w MCC,62,100799.47,26014.54,24078.19
330091,White Plains General Hospital 91,White Plains,NY,10601,377 - Gastrointestinal Hemorrhage w MCC,67,36834.06,11021.4,9495.74
330034,Great Neck General Hospital 34,Great Neck,NY,11021,390 - G.I. Obstruction w CC,93,108972.15,36438.68,33902.39
330179,Hicksville General Hospital 179,Hicksville,NY,11801,552 - Medical Back Problems w MCC,92,53053.84,19579.33,17409.51
330051,White Plains General Hospital 51,White Plains,NY,10601,872 - Septicemia or Severe Sepsis w/o MCC,68,85991.27,25439.7,24121.35
330286,Albany General Hospital 286,Albany,NY,12208,330 - Major Small & Large Bowel Procedures w CC,79,47109.43,9627.59,7624.21
330284,Queens General Hospital 284,Queens,NY,11355,329 - Major Small & Large Bowel Procedures w MCC,75,65343.48,23585.39,21153.91
330058,Garden City General Hospital 58,Garden City,NY,11530,554 - Medical Back Problems w/o CC/MCC,87,101919.33,25234.8,22806.45
330036,Patchogue General Hospital 36,Patchogue,NY,11772,469 - Major Joint Replacement w MCC,70,123263.94,40619.34,36919.43
330168,Rochester General Hospital 168,Rochester,NY,14607,639 - Diabetes w/o CC/MCC,27,24502.93,7631.33,5844.9
330026,Elmira General Hospital 26,Elmira,NY,14901,"405 - Pancreas, Liver & Shunt Procedures w MCC",36,80194.12,23094.87,19702.1
330235,Mineola General Hospital 235,Mineola,NY,11501,639 - Diabetes w/o CC/MCC,82,24322.27,3648.04,3010.63
330019,Hicksville General Hospital 19,Hicksville,NY,11801,377 - Gastrointestinal Hemorrhage w MCC,63,34661.75,12122.19,9461.24
330041,New York General Hospital 41,New York,NY,10001,"405 - Pancreas, Liver & Shunt Procedures w MCC",26,76857.04,21345.22,20184.78
330105,Watertown General Hospital 105,Watertown,NY,13601,378 - Gastrointestinal Hemorrhage w CC,23,50657.16,14819.87,11540.95
330091,White Plains General Hospital 91,White Plains,NY,10601,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,87,108306.5,20588.43,19175.16
330032,Forest Hills General Hospital 32,Forest Hills,NY,11375,689 - Kidney & Urinary Tract Infections w MCC,58,71139.84,21253.99,18825.91
330157,Smithtown General Hospital 157,Smithtown,NY,11787,179 - Respiratory Infections & Inflammations w/o CC/MCC,47,22544.52,6839.42,5531.8
330153,Stony Brook General Hospital 153,Stony Brook,NY,11790,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,46,123178.62,36496.79,31998.94
330258,Garden City General Hospital 258,Garden City,NY,11530,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",61,43597.25,16370.42,15147.91
330013,New Rochelle General Hospital 13,New Rochelle,NY,10801,"406 - Pancreas, Liver & Shunt Procedures w CC",36,30518.62,6633.07,5836.18
330233,Stony Brook General Hospital 233,Stony Brook,NY,11790,194 - Simple Pneumonia & Pleurisy w MCC,28,35836.54,12782.06,11792.66
330270,Flushing General Hospital 270,Flushing,NY,11354,690 - Kidney & Urinary Tract Infections w/o MCC,64,31687.28,10143.52,9112.06
330270,Flushing General Hospital 270,Flushing,NY,11354,379 - Gastrointestinal Hemorrhage w/o CC/MCC,40,76446.77,25296.08,20675.72
330155,Mineola General Hospital 155,Mineola,NY,11501,469 - Major Joint Replacement w MCC,83,108073.99,17522.09,15004.72
330214,Poughkeepsie General Hospital 214,Poughkeepsie,NY,12601,640 - Nutritional & Misc Metabolic Disorders w MCC,18,114872.66,35223.79,31899.03
330282,Bronx General Hospital 282,Bronx,NY,10451,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",45,70872.42,17902.37,16259.81
330043,Brooklyn General Hospital 43,Brooklyn,NY,11201,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",74,35200.59,6530.57,6014.72
330057,Riverhead General Hospital 57,Riverhead,NY,11901,689 - Kidney & Urinary Tract Infections w MCC,62,75604.55,19404.92,16172.55
330090,Ithaca General Hospital 90,Ithaca,NY,14850,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,68,102552.22,25923.95,21426.09
330271,Bayside General Hospital 271,Bayside,NY,11361,470 - Major Joint Replacement w/o MCC,75,68897.12,21074.8,16027.93
330252,Yonkers General Hospital 252,Yonkers,NY,10701,250 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w/o MCC,39,43707.69,8068.36,6774.57
330221,Mount Kisco General Hospital 221,Mount Kisco,NY,10549,177 - Respiratory Infections & Inflammations w MCC,81,64005.42,15244.78,13017.8
330185,Watertown General Hospital 185,Watertown,NY,13601,470 - Major Joint Replacement w/o MCC,31,65394.55,16797.98,13939.16
330104,Utica General Hospital 104,Utica,NY,13501,690 - Kidney & Urinary Tract Infections w/o MCC,63,32788.18,9233.86,8457.8
330028,Melville General Hospital 28,Melville,NY,11747,469 - Major Joint Replacement w MCC,23,114125.92,24586.27,20907.38
330104,Utica General Hospital 104,Utica,NY,13501,331 - Major Small & Large Bowel Procedures w/o CC/MCC,79,89688.62,25387.89,23421.23
330051,White Plains General Hospital 51,White Plains,NY,10601,390 - G.I. Obstruction w CC,1,77920.26,22821.94,19477.48
330240,Plainview General Hospital 240,Plainview,NY,11803,554 - Medical Back Problems w/o CC/MCC,95,106680.34,30552.06,25724.88
330227,Auburn General Hospital 227,Auburn,NY,13021,684 - Renal Failure w/o CC/MCC,30,69358.92,18205.65,15541.06
330259,Hicksville General Hospital 259,Hicksville,NY,11801,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",59,70889.0,13626.2,11682.49
330140,New Hyde Park General Hospital 140,New Hyde Park,NY,11040,689 - Kidney & Urinary Tract Infections w MCC,72,53481.51,21246.29,18052.52
330061,Mount Kisco General Hospital 61,Mount Kisco,NY,10549,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",94,77507.92,16464.41,14014.46
330173,New Rochelle General Hospital 173,New Rochelle,NY,10801,377 - Gastrointestinal Hemorrhage w MCC,56,45138.72,14397.53,12764.67
330056,Newburgh General Hospital 56,Newburgh,NY,12550,249 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w MCC,94,37335.87,6349.59,5705.53
330076,Patchogue General Hospital 76,Patchogue,NY,11772,"281 - Acute Myocardial Infarction, Discharged Alive w CC",43,43544.1,16432.37,13031.87
330141,Mount Kisco General Hospital 141,Mount Kisco,NY,10549,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,70,105066.04,15571.98,12409.05
330147,Auburn General Hospital 147,Auburn,NY,13021,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,36,85036.35,24022.37,22835.05
330252,Yonkers General Hospital 252,Yonkers,NY,10701,641 - Nutritional & Misc Metabolic Disorders w/o MCC,69,47935.61,13552.25,11080.29
330155,Mineola General Hospital 155,Mineola,NY,11501,690 - Kidney & Urinary Tract Infections w/o MCC,36,32800.65,11000.29,9717.33
330002,Bronx General Hospital 2,Bronx,NY,10451,389 - G.I. Obstruction w MCC,24,60971.49,18062.41,14045.25
330183,Schenectady General Hospital 183,Schenectady,NY,12305,379 - Gastrointestinal Hemorrhage w/o CC/MCC,78,59280.84,16653.01,13846.04
330174,Poughkeepsie General Hospital 174,Poughkeepsie,NY,12601,469 - Major Joint Replacement w MCC,70,140622.63,25839.75,22486.73
330269,Jamaica General Hospital 269,Jamaica,NY,11432,379 - Gastrointestinal Hemorrhage w/o CC/MCC,1,38266.65,10075.16,8969.58
330096,Newburgh General Hospital 96,Newburgh,NY,12550,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,67,104771.15,25277.07,22610.16
330152,Forest Hills General Hospital 152,Forest Hills,NY,11375,293 - Heart Failure & Shock w/o CC/MCC,64,38710.34,10419.71,8886.69
330044,Queens General Hospital 44,Queens,NY,11355,389 - G.I. Obstruction w MCC,67,64550.28,25329.37,21350.55
330035,Mineola General Hospital 35,Mineola,NY,11501,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,17,55105.05,16955.38,14441.13
330100,New Hyde Park General Hospital 100,New Hyde Park,NY,11040,470 - Major Joint Replacement w/o MCC,70,49703.12,16040.05,14923.35
330219,Hicksville General Hospital 219,Hicksville,NY,11801,250 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w/o MCC,68,40745.48,12094.94,10425.77
330002,Bronx General Hospital 2,Bronx,NY,10451,638 - Diabetes w CC,41,53520.48,19772.47,17135.13
330242,Bronx General Hospital 242,Bronx,NY,10451,331 - Major Small & Large Bowel Procedures w/o CC/MCC,25,91158.34,30818.47,27184.62
330078,Huntington General Hospital 78,Huntington,NY,11743,292 - Heart Failure & Shock w CC,25,58682.27,18831.97,15121.16
330163,Brooklyn General Hospital 163,Brooklyn,NY,11201,"281 - Acute Myocardial Infarction, Discharged Alive w CC",79,40636.91,12133.37,11489.16
330162,Bronx General Hospital 162,Bronx,NY,10451,440 - Disorders of Pancreas Except Malignancy w CC,1,123914.57,16454.98,15070.37
330127,Buffalo General Hospital 127,Buffalo,NY,14215,178 - Respiratory Infections & Inflammations w CC,59,93261.4,28085.48,24183.03
330093,New Rochelle General Hospital 93,New Rochelle,NY,10801,391 - G.I. Obstruction w/o CC/MCC,52,48230.01,17060.41,15274.42
330062,Troy General Hospital 62,Troy,NY,12180,178 - Respiratory Infections & Inflammations w CC,64,93306.1,30170.94,25667.0
330113,Stony Brook General Hospital 113,Stony Brook,NY,11790,389 - G.I. Obstruction w MCC,80,70902.32,12116.57,10003.36
330021,Mount Kisco General Hospital 21,Mount Kisco,NY,10549,552 - Medical Back Problems w MCC,20,45511.88,12830.34,10875.4
330045,Staten Island General Hospital 45,Staten Island,NY,10314,871 - Septicemia or Severe Sepsis w MCC,77,113133.82,31429.9,26982.53
330169,Syracuse General Hospital 169,Syracuse,NY,13210,640 - Nutritional & Misc Metabolic Disorders w MCC,42,119841.42,28514.23,25235.02
330037,Smithtown General Hospital 37,Smithtown,NY,11787,249 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w MCC,94,48589.38,15874.5,13470.93
330139,Hicksville General Hospital 139,Hicksville,NY,11801,440 - Disorders of Pancreas Except Malignancy w CC,62,87498.29,23109.99,19823.25
330191,Bayside General Hospital 191,Bayside,NY,11361,329 - Major Small & Large Bowel Procedures w MCC,51,79879.06,20428.4,17216.63
330084,Queens General Hospital 84,Queens,NY,11355,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,62,108489.41,32228.72,25390.82
330096,Newburgh General Hospital 96,Newburgh,NY,12550,178 - Respiratory Infections & Inflammations w CC,1,89568.82,34446.41,30210.93
330228,Melville General Hospital 228,Melville,NY,11747,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",29,80509.82,20831.47,18970.75
330193,Stony Brook General Hospital 193,Stony Brook,NY,11790,602 - Cellulitis w MCC,84,75396.33,15936.4,13736.05
330256,Newburgh General Hospital 256,Newburgh,NY,12550,"281 - Acute Myocardial Infarction, Discharged Alive w CC",29,65012.3,11539.08,9838.28
330054,Poughkeepsie General Hospital 54,Poughkeepsie,NY,12601,292 - Heart Failure & Shock w CC,99,73241.89,15082.68,11932.64
330211,White Plains General Hospital 211,White Plains,NY,10601,378 - Gastrointestinal Hemorrhage w CC,41,47040.88,13821.12,12111.64
330174,Poughkeepsie General Hospital 174,Poughkeepsie,NY,12601,292 - Heart Failure & Shock w CC,106,53599.14,15083.07,12641.22
330078,Huntington General Hospital 78,Huntington,NY,11743,391 - G.I. Obstruction w/o CC/MCC,79,37856.02,10412.81,8036.17
330065,Watertown General Hospital 65,Watertown,NY,13601,389 - G.I. Obstruction w MCC,63,67020.07,14950.93,13322.85
330028,Melville General Hospital 28,Melville,NY,11747,439 - Disorders of Pancreas Except Malignancy w MCC,1,84778.19,24299.42,18679.52
330024,Utica General Hospital 24,Utica,NY,13501,553 - Medical Back Problems w CC,25,25264.41,3385.11,2628.19
330162,Bronx General Hospital 162,Bronx,NY,10451,470 - Major Joint Replacement w/o MCC,20,62104.44,8874.58,7593.92
330083,Brooklyn General Hospital 83,Brooklyn,NY,11201,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",30,66542.87,17779.17,14196.56
330115,Mineola General Hospital 115,Mineola,NY,11501,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",106,21182.04,5889.8,5200.57
330141,Mount Kisco General Hospital 141,Mount Kisco,NY,10549,292 - Heart Failure & Shock w CC,98,90001.68,19946.81,18905.13
330060,New Hyde Park General Hospital 60,New Hyde Park,NY,11040,440 - Disorders of Pancreas Except Malignancy w CC,95,122156.98,33260.23,27945.92
330048,Rochester General Hospital 48,Rochester,NY,14607,377 - Gastrointestinal Hemorrhage w MCC,58,38709.03,11840.89,9403.25
330129,Syracuse General Hospital 129,Syracuse,NY,13210,293 - Heart Failure & Shock w/o CC/MCC,40,35482.8,7039.9,5998.1
330132,Yonkers General Hospital 132,Yonkers,NY,10701,331 - Major Small & Large Bowel Procedures w/o CC/MCC,81,98990.1,28925.67,23619.18
330009,Syracuse General Hospital 9,Syracuse,NY,13210,439 - Disorders of Pancreas Except Malignancy w MCC,54,95178.4,27373.23,23221.76
330102,Troy General Hospital 102,Troy,NY,12180,329 - Major Small & Large Bowel Procedures w MCC,38,73721.1,14089.9,11638.29
330110,Flushing General Hospital 110,Flushing,NY,11354,377 - Gastrointestinal Hemorrhage w MCC,35,38347.34,7184.31,6338.5
330070,Flushing General Hospital 70,Flushing,NY,11354,439 - Disorders of Pancreas Except Malignancy w MCC,73,135974.85,50779.3,43267.33
330045,Staten Island General Hospital 45,Staten Island,NY,10314,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",36,25459.03,8968.38,8485.66
330161,New York General Hospital 161,New York,NY,10001,872 - Septicemia or Severe Sepsis w/o MCC,73,104859.01,34883.19,29844.16
330043,Brooklyn General Hospital 43,Brooklyn,NY,11201,469 - Major Joint Replacement w MCC,30,102390.48,35520.85,32294.75
330087,Buffalo General Hospital 87,Buffalo,NY,14215,194 - Simple Pneumonia & Pleurisy w MCC,71,31877.36,9561.26,8672.52
330037,Smithtown General Hospital 37,Smithtown,NY,11787,329 - Major Small & Large Bowel Procedures w MCC,38,61972.85,15143.9,13239.83
330023,Schenectady General Hospital 23,Schenectady,NY,12305,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,48,142997.39,37204.31,30571.57
